page_title|card|sentence
Dragon|dragon|The Houhanshu, compiled in the fifth century BC by Fan Ye, reports a story belonging to the Ailaoyi people, which holds that a woman named Shayi who lived in the region around Mount Lao became pregnant with ten sons after being touched by a tree trunk floating in the water while fishing
Dragon|dragon|She gave birth to the sons and the tree trunk turned into a dragon, who asked to see his sons
Dragon|dragon|"The woman showed them to him, but all of them ran away except for the youngest, who the dragon licked on the back and named Jiu Long, meaning ""sitting back"""
Dragon|dragon|The sons later elected him king and the descendants of the ten sons became the Ailaoyi people, who tattooed dragons on their backs in honor of their ancestor
Dragon|dragon|The Miao people of southwest China have a story that a divine dragon created the first humans by breathing on monkeys that came to play in his cave
Dragon|dragon|The Han people have many stories about Short-Tailed Old Li, a black dragon who was born to a poor family in Shandong
Dragon|dragon|When his mother saw him for the first time, she fainted and, when his father came home from the field and saw him, he hit him with a spade and cut off part of his tail
Dragon|dragon|Li burst through the ceiling and flew away to the Black Dragon River in northeast China, where he became the god of that river
Dragon|dragon|On the anniversary of his mother's death on the Chinese lunar calendar, Old Li returns home, causing it to rain
Dragon|dragon|He is still worshipped as a rain god.
Dragon|dragon|In China, dragons are closely associated with rain and drought is thought to be caused by a dragon's laziness
Dragon|dragon|Prayers invoking dragons to bring rain are common in Chinese texts
Dragon|dragon|The Luxuriant Dew of the Spring and Autumn Annals, attributed to the Han dynasty scholar Dong Zhongshu, prescribes making clay figurines of dragons during a time of drought and having young men and boys pace and dance among the figurines in order to encourage the dragons to bring rain
Dragon|dragon|Texts from the Qing dynasty advise hurling the bone of a tiger or dirty objects into the pool where the dragon lives; since dragons cannot stand tigers or dirt, the dragon of the pool will cause heavy rain to drive the object out
Dragon|dragon|Rainmaking rituals invoking dragons are still very common in many Chinese villages, where each village has its own god said to bring rain and many of these gods are dragons
Dragon|dragon|Although stories of the Dragon Kings are among the most popular dragon stories in China today, these stories did not begin to emerge until the Eastern Han, when Buddhist stories of the serpent rain-god Nāga became popular
Dragon|dragon|Taoists began to invent their own dragon kings and eventually such stories developed in every major Chinese religion
Dragon|dragon|According to these stories, every body of water is ruled by a dragon king, each with a different power, rank, and ability, so people began establishing temples across the countryside dedicated to these figures.
Dragon|dragon|Many traditional Chinese customs revolve around dragons
Dragon|dragon|During various holidays, including the Spring Festival and Lantern Festival, villagers will construct an approximately sixteen-foot-long dragon from grass, cloth, bamboo strips, and paper, which they will parade through the city as part of a dragon dance
Dragon|dragon|The original purpose of this ritual was to bring good weather and a strong harvest, but now it is done mostly only for entertainment
Dragon|dragon|During the Duanwu festival, several villages, or even a whole province, will hold a dragon boat race, in which people race across a body of water in boats carved to look like dragons, while a large audience watches on the banks
Dragon|dragon|The custom is traditionally said to have originated after the poet Qu Yuan committed suicide by drowning himself in the Miluo River and people raced out in boats hoping to save him, but most historians agree that the custom actually originated much earlier as a ritual to avert ill fortune
Dragon|dragon|Starting during the Han dynasty and continuing until the Qing dynasty, the Chinese emperor gradually became closely identified with dragons, and emperors themselves claimed to be the incarnations of a divine dragon
Dragon|dragon|Eventually, dragons were only allowed to appear on clothing, houses, and articles of everyday use belonging to the emperor and any commoner who possessed everyday items bearing the image of the dragon were ordered to be executed
Dragon|dragon|After the last Chinese emperor was overthrown in 1911, this situation changed and now many ordinary Chinese people identify themselves as descendants of dragons.
Dragon|dragon|The Korean dragon is in many ways similar in appearance to other East Asian dragons such as the Chinese and Japanese dragons
Dragon|dragon|It differs from the Chinese dragon in that it developed a longer beard
Dragon|dragon|Very occasionally a dragon may be depicted as carrying an orb known as the Yeouiju (여의주), the Korean name for the mythical Cintamani, in its claws or its mouth
Dragon|dragon|It was said that whoever could wield the Yeouiju was blessed with the abilities of omnipotence and creation at will, and that only four-toed dragons (who had thumbs with which to hold the orbs) were both wise and powerful enough to wield these orbs, as opposed to the lesser, three-toed dragons
Dragon|dragon|As with China, the number nine is significant and auspicious in Korea, and dragons were said to have 81 (9×9) scales on their backs, representing yang essence
Dragon|dragon|Dragons in Korean mythology are primarily benevolent beings related to water and agriculture, often considered bringers of rain and clouds
Dragon|dragon|Hence, many Korean dragons are said to have resided in rivers, lakes, oceans, or even deep mountain ponds
Dragon|dragon|And human journeys to undersea realms, and especially the undersea palace of the Dragon King (용왕), are common in Korean folklore.In Korean myths, some kings who founded kingdoms were described as descendants of dragons because the dragon was a symbol of the monarch
Dragon|dragon|Lady Aryeong, who was the first queen of Silla is said to have been born from a cockatrice, while the grandmother of Taejo of Goryeo, founder of Goryeo, was reportedly the daughter of the dragon king of the West Sea
Dragon|dragon|And King Munmu of Silla, who on his deathbed wished to become a dragon of the East Sea in order to protect the kingdom
Dragon|dragon|Dragon patterns were used exclusively by the royal family
Dragon|dragon|The royal robe was also called the dragon robe (용포)
Dragon|dragon|In Joseon Dynasty, the royal insignia, featuring embroidered dragons, were attached to the robe's shoulders, the chest, and back
Dragon|dragon|The King wore five-taloned dragon insignia while the Crown Prince wore four-taloned dragon insignia.Korean folk mythology states that most dragons were originally Imugis (이무기), or lesser dragons, which were said to resemble gigantic serpents
Dragon|dragon|There are a few different versions of Korean folklore that describe both what imugis are and how they aspire to become full-fledged dragons
Dragon|dragon|Koreans thought that an Imugi could become a true dragon, yong or mireu, if it caught a Yeouiju which had fallen from heaven
Dragon|dragon|Another explanation states they are hornless creatures resembling dragons who have been cursed and thus were unable to become dragons
Dragon|dragon|By other accounts, an Imugi is a proto-dragon which must survive one thousand years in order to become a fully fledged dragon
Dragon|dragon|In either case they are said to be large, benevolent, python-like creatures that live in water or caves, and their sighting is associated with good luck.
Dragon|dragon|Japanese dragon myths amalgamate native legends with imported stories about dragons from China
Dragon|dragon|Like those other Asian dragons, most Japanese ones are water deities associated with rainfall and bodies of water, and are typically depicted as large, wingless, serpentine creatures with clawed feet
Dragon|dragon|"Gould writes (1896:248), the Japanese dragon is ""invariably figured as possessing three claws"""
Dragon|dragon|A story about the samurai Minamoto no Mitsunaka tells that, while he was hunting in his own territory of Settsu, he fell asleep under a tree and had a dream in which a beautiful woman appeared to him and begged him to save her land from a giant serpent which was defiling it
