page_title|card|sentence
Mpemba effect|water|With the above definition there are simple ways in which the effect might be observed, such as if a warmer temperature melts the frost on a cooling surface and thus increases thermal conductivity between the cooling surface and the water container
Mpemba effect|water|Alternatively, the Mpemba effect may not be evident in situations and under circumstances that may at first seem to qualify for it.
Mpemba effect|water|Various effects of heat on the freezing of water were described by ancient scientists such as Aristotle
Mpemba effect|water|"""The fact that the water has previously been warmed contributes to its freezing quickly"
Mpemba effect|water|for so it cools sooner
Mpemba effect|water|Hence many people, when they want to cool water quickly, begin by putting it in the sun
Mpemba effect|water|"So the inhabitants of Pontus when they encamp on the ice to fish (they cut a hole in the ice and then fish) pour warm water round their reeds that it may freeze the quicker, for they use the ice like lead to fix the reeds."" Aristotle's explanation involved antiperistasis, ""the supposed increase in the intensity of a quality as a result of being surrounded by its contrary quality."""
Mpemba effect|water|The Scottish scientist Joseph Black investigated a special case of this phenomenon comparing previously-boiled with unboiled water; the previously-boiled water froze more quickly
Mpemba effect|water|Evaporation was controlled for
Mpemba effect|water|He discussed the influence of stirring on the results of the experiment, noting that stirring the unboiled water led to it freezing at the same time as the previously-boiled water, and also noted that stirring the very-cold unboiled water led to immediate freezing
Mpemba effect|water|Joseph Black then discussed Fahrenheit's description of supercooling of water (although the term supercooling had not then been coined), arguing, in modern terms, that the previously-boiled water could not be as readily supercooled.
Mpemba effect|water|The effect is named after Tanzanian Erasto Mpemba
Mpemba effect|water|He described it in 1963 in Form 3 of Magamba Secondary School, Tanganyika, when freezing ice cream mix that was hot in cookery classes and noticing that it froze before the cold mix
Mpemba effect|water|He later became a student at Mkwawa Secondary (formerly High) School in Iringa
Mpemba effect|water|The headmaster invited Dr
Mpemba effect|water|Denis Osborne from the University College in Dar es Salaam to give a lecture on physics
Mpemba effect|water|"After the lecture, Mpemba asked him the question, ""If you take two similar containers with equal volumes of water, one at 35 °C (95 °F) and the other at 100 °C (212 °F), and put them into a freezer, the one that started at 100 °C (212 °F) freezes first"
Mpemba effect|water|"Why?"", only to be ridiculed by his classmates and teacher"
Mpemba effect|water|After initial consternation, Osborne experimented on the issue back at his workplace and confirmed Mpemba's finding
Mpemba effect|water|They published the results together in 1969, while Mpemba was studying at the College of African Wildlife Management
Mpemba effect|water|Mpemba and Osborne describe placing 70 ml (2.5 imp fl oz; 2.4 US fl oz) samples of water in 100 ml (3.5 imp fl oz; 3.4 US fl oz) beakers in the icebox of a domestic refrigerator on a sheet of polystyrene foam
Mpemba effect|water|They showed the time for freezing to start was longest with an initial temperature of 25 °C (77 °F) and that it was much less at around 90 °C (194 °F)
Mpemba effect|water|They ruled out loss of liquid volume by evaporation as a significant factor and the effect of dissolved air
